Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương",80.0,5.0,12.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,1.5
"Đường Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh",64.0,4.0,4.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Basic,8.9
"Đường 422B, Xã Vân Canh, Hoài Đức, Hà Nội",30.0,4.0,2.0,Bắc,Bắc,4.0,4.0,4.0,Have certificate,Full,3.45
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",52.0,4.0,4.0,Đông - Nam,Đông - Nam,3.0,5.0,6.0,Have certificate,Basic,7.5
"Đường Dương Lâm, Phường Văn Quán, Hà Đông, Hà Nội",30.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,6.65
"Đường Dương Bá Trạc, Phường 2, Quận 8, Hồ Chí Minh",50.64,4.0,4.0,Đông - Nam,Đông - Nam,3.0,5.0,3.0,Have certificate,Basic,6.9
"Đường Dương Bá Trạc, Phường 2, Quận 8, Hồ Chí Minh",32.0,3.5,2.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,3.85
"Đường Hàn Hải Nguyên, Phường 9, Quận 11, Hồ Chí Minh",32.0,3.5,5.0,Tây - Nam,Tây - Nam,4.0,5.0,3.0,Have certificate,Basic,5.7
"Đường Lê Tấn Bê, Phường An Lạc, Bình Tân, Hồ Chí Minh",23.0,4.0,6.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,2.15
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",52.0,4.0,4.0,Đông - Nam,Đông - Nam,3.0,6.0,6.0,Sale contract,Full,6.85
"Xã Vĩnh Thạnh, Nha Trang, Khánh Hòa",114.2,6.0,6.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Sale contract,Full,2.75
"Xã Vĩnh Ngọc, Nha Trang, Khánh Hòa",100.0,8.0,4.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,3.65
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",27.0,3.1,3.0,Đông - Bắc,Đông - Bắc,2.0,2.0,2.0,Have certificate,Full,2.55
"Đường 422B, Xã Vân Canh, Hoài Đức, Hà Nội.",35.0,4.8,2.2,Đông,Đông,4.0,4.0,4.0,Have certificate,Full,4.45
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",44.0,4.0,6.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,4.3
"Đường Trường Sa, Phường 15, Bình Thạnh, Hồ Chí Minh",46.0,4.0,5.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Full,8.7
"Đường D2, Phường Bửu Long, Biên Hòa, Đồng Nai",84.0,4.2,8.0,Đông - Nam,Đông - Nam,2.0,1.0,1.0,Have certificate,Full,3.7
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",42.9,3.9,4.0,Đông - Bắc,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,6.3
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",52.2,4.8,10.0,Nam,Nam,4.0,4.0,5.0,Have certificate,Full,6.77
"Đường Mạc Vân, Phường 12, Quận 8, Hồ Chí Minh",40.0,4.0,6.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,4.53
"Dự án Sapphire Gem Hải Phòng, Đường 9C, Xã  Thủy Đường, Thủy Nguyên, Hải Phòng",110.0,5.0,21.0,Nam,Nam,3.0,4.0,4.0,Have certificate,Full,5.7
"Đường Hưng Lân, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",107.0,5.3,12.0,Tây - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,7.29
"Đường Nguyễn Khắc Viện, Phường Giang Biên, Long Biên, Hà Nội",40.0,4.2,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,7.45
"Đường Kim Hoàng, Xã Vân Canh, Hoài Đức, Hà Nội",37.0,6.0,10.5,Đông,Đông,5.0,4.0,4.0,Have certificate,Basic,5.2
"Đường Lam Sơn, Phường 5, Phú Nhuận, Hồ Chí Minh",70.0,4.3,2.0,Đông - Nam,Đông - Nam,4.0,6.0,3.0,Have certificate,Full,6.5
"Đường Thái Phiên, Phường Tân Lợi, Buôn Ma Thuột, Đắk Lắk",120.0,6.0,18.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,7.7
"Dự án Sapphire Gem Hải Phòng, Đường 9C, Xã  Thủy Đường, Thủy Nguyên, Hải Phòng",110.0,5.0,15.0,Nam,Nam,3.0,4.0,5.0,Have certificate,Full,5.5
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",42.0,20.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,6.9
"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội",25.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,3.98
"Đường Trần Quang Diệu, Phường 10, Đà Lạt, Lâm Đồng",141.83,4.0,5.0,Đông - Nam,Đông - Nam,1.0,2.0,1.0,Have certificate,Full,5.0
"đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",40.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Have certificate,Full,8.5
"Dự án Osaka Garden, Đường Lê Công Thanh, Phường Lam Hạ, Phủ Lý, Hà Nam",243.0,14.0,14.0,Tây - Bắc,Đông - Nam,4.0,5.0,3.0,Have certificate,Full,8.8
"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",34.4,4.0,4.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,4.85
"Dự án Icon Central, Đường 5, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",64.0,4.0,13.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,3.9
"Đường Bùi Minh Trực, Phường 6, Quận 8, Hồ Chí Minh",64.0,4.0,8.0,Đông - Nam,Đông - Nam,3.0,3.0,2.0,Sale contract,Basic,7.8
"Đường Nguyễn Thị Tồn, Phường Hóa An, Biên Hòa, Đồng Nai",60.0,5.0,5.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Sale contract,Full,1.35
"Đường Tân Chánh Hiệp, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",84.0,4.0,6.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Basic,5.0
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",57.0,3.6,5.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Basic,6.5
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",65.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,7.7
"Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh",45.0,4.2,6.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,5.5
"Đường Số 5, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",62.0,4.7,6.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Basic,4.5
"Ngõ 266, Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",42.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Basic,6.3
"Dự án Thăng Long Central City, Đường Hương Lộ 610, Thị trấn Lai Uyên, Bàu Bàng, Bình Dương",100.0,5.0,25.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,2.4
"Hẻm 568, Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",62.0,4.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,4.5
"Đường Số 28, Phường 6, Gò Vấp, Hồ Chí Minh",68.0,4.085,6.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,7.8
"Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội",39.0,4.1,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.0
"Phường Dĩ An, Dĩ An, Bình Dương",450.0,5.0,7.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,9.6
"Đường Kha Vạn Cân, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",54.0,4.0,4.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,4.5
"Đường Giáp Nhị, Phường Thịnh Liệt, Hoàng Mai, Hà Nội",26.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,2.0,4.0,Have certificate,Full,3.95
"Xã Phụng Châu, Chương Mỹ, Hà Nội",30.0,3.5,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,2.3
"Đường Trần Quang Khải, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",64.0,4.0,7.0,Bắc,Bắc,3.0,3.0,2.0,Have certificate,Full,4.2
"Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",116.0,6.2,6.0,Đông - Bắc,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,5.1
"Ngõ 79, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",35.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.95
"đường Liên Mạc, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội",30.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Full,2.75
"Đường Nguyễn Lân, Phường Phương Liệt, Thanh Xuân, Hà Nội",41.0,3.4,3.0,Tây - Nam,Tây - Nam,5.0,7.0,5.0,Have certificate,Full,8.5
"Đường Trương Định, Phường Tương Mai, Hoàng Mai, Hà Nội",22.0,4.0,3.5,Đông - Nam,Đông - Nam,2.0,2.0,4.0,Pending,Full,2.88
"Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",35.0,3.4,2.0,Đông - Nam,Đông - Nam,5.0,3.0,3.0,Have certificate,Full,5.6
"Phố Lò Đúc, Phường Đống Mác, Hai Bà Trưng, Hà Nội",28.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,4.95
"Xã Di Trạch, Hoài Đức, Hà Nội",31.5,4.0,3.0,Bắc,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,3.75
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",63.0,5.0,5.0,Nam,Nam,4.0,3.0,3.0,Have certificate,Full,4.05
"Dự án Thăng Long Home Hiệp Phước, Phố Tôn Đức Thắng, Thị trấn Hiệp Phước, Nhơn Trạch, Đồng Nai",100.0,5.0,12.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,4.12
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",58.5,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,7.7
"Đường Định Công Hạ, Phường Định Công, Hoàng Mai, Hà Nội",35.0,4.0,3.5,Đông - Nam,Đông - Nam,3.0,3.0,4.0,Sale contract,Basic,2.6
"Dự án Lakeside Palace, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",105.0,5.0,33.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Sale contract,Basic,4.5
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",42.0,4.0,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.5
"Phường Định Công, Hoàng Mai, Hà Nội",39.0,4.0,3.5,Đông - Nam,Đông - Nam,5.0,5.0,4.0,Have certificate,Full,6.3
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",44.0,4.0,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.5
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",29.0,4.0,10.0,Đông - Nam,Đông - Nam,5.0,2.0,2.0,Sale contract,Full,1.05
"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",42.0,3.8,6.0,Đông - Nam,Đông - Nam,5.0,4.0,6.0,Sale contract,Full,9.6
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",30.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.28
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",52.0,4.1,3.0,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,5.85
"Đường Võ Nguyên Giáp, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",96.0,6.0,6.0,Tây - Bắc,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,8.7
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",35.0,4.2,5.0,Tây - Bắc,Tây - Bắc,6.0,5.0,6.0,Have certificate,Full,7.0
"Phường Bửu Hòa, Biên Hòa, Đồng Nai",60.0,5.2,7.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,2.6
"Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",45.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Basic,5.28
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",103.0,6.0,5.0,Đông - Nam,Đông - Nam,1.0,3.0,2.0,Have certificate,Full,2.95
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Biên Hòa, Đồng Nai",105.0,5.0,5.0,Đông - Nam,Đông - Nam,1.0,3.0,2.0,Have certificate,Full,3.7
"Đường Nguyễn Kiệm, Phường 3, Gò Vấp, Hồ Chí Minh",40.0,4.0,20.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Sale contract,Basic,6.79
"Đường 1, Phường Bửu Hòa, Biên Hòa, Đồng Nai",153.0,8.3,5.0,Đông - Nam,Đông - Nam,2.0,2.0,1.0,Have certificate,Full,3.9
"Đường Nguyễn Thị Đặng, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",100.0,5.0,6.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,8.3
"Dự án Centa Diamond, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",75.0,5.0,12.0,Tây,Tây,4.0,6.0,7.0,Have certificate,Full,4.21
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",192.0,4.2,6.0,Đông - Nam,Đông - Nam,3.0,2.0,3.0,Have certificate,Full,7.8
"Đường Hồ Văn Cống, Phường Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",120.0,4.0,6.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Basic,1.56
"Đường Phạm Ngọc Thảo, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",58.0,4.5,6.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Basic,6.4
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",40.0,5.0,5.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,5.6
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",38.0,4.0,4.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Sale contract,Full,5.35
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",62.0,4.2,4.0,Tây - Nam,Tây - Nam,2.0,3.0,4.0,Have certificate,Full,6.5
"Đường Tân Chánh Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",237.0,4.2,6.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,7.7
"Đường Võ Thị Phải, Phường Thới An, Quận 12, Hồ Chí Minh",152.0,4.2,6.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,5.9
"Ngõ 294, Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội",32.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Basic,6.5
"Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",100.0,5.0,10.0,Bắc,Đông - Nam,1.0,1.0,1.0,Sale contract,Full,6.5
"Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",36.0,3.5,4.0,Đông - Nam,Đông - Nam,6.0,4.0,5.0,Have certificate,Full,9.95
"Đường Nguyễn Tuyển, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh.",49.0,5.0,5.0,Đông - Bắc,Đông - Nam,3.0,4.0,3.0,Sale contract,Full,6.95
"Đường Hưng Phú, Phường 9, Quận 8, Hồ Chí Minh",40.0,3.55,4.0,Đông - Nam,Đông - Nam,1.0,2.0,2.0,Have certificate,Full,3.2
"Đường Hiệp Thành 17, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",41.6,4.0,4.0,Bắc,Bắc,2.0,2.0,2.0,Have certificate,Full,3.38
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",58.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,6.0,4.0,Have certificate,Full,5.8
"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",36.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,5.8
"Đường Đào Xuyên, Xã Đa Tốn, Gia Lâm, Hà Nội",51.0,4.66,3.5,Tây - Bắc,Tây - Bắc,2.0,2.0,1.0,Have certificate,Full,2.8
"Ngõ Hoà Bình 7, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",32.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Sale contract,Basic,4.6
"Dự án KĐT Lê Hồng Phong II, Đường Lê Hồng Phong, Phường Phước Hải, Nha Trang, Khánh Hòa",90.0,5.0,10.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,7.0
"Đường 768, Xã Thạnh Phú, Vĩnh Cửu, Đồng Nai",80.0,5.0,5.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Basic,1.65
"Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",40.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,6.0
"Đường Bùi Thị Xuân, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",27.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,9.6
"Đường Thoại Ngọc Hầu, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",45.0,4.0,6.0,Tây,Đông - Nam,4.0,5.0,3.0,Have certificate,Full,6.2
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",78.0,4.0,7.0,Tây,Đông - Nam,3.0,1.0,1.0,Sale contract,Full,7.2
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",112.0,4.0,6.0,Đông - Nam,Đông - Nam,3.0,2.0,3.0,Have certificate,Full,6.5
"Đường Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh",20.0,8.0,3.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,3.58
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",50.0,4.0,5.0,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Basic,8.0
"Đường Phan Anh, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",92.0,4.0,8.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Basic,7.6
"Thị trấn An Dương, An Dương, Hải Phòng",55.0,20.0,2.0,Nam,Đông - Nam,1.0,2.0,1.0,Have certificate,Full,1.28
"Dự án Phú Xuân City, Đường Võ Nguyên Giáp, Phường Xuân Phú, Huế, Thừa Thiên Huế",126.0,6.0,20.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Full,7.5
"Phố Trần Cung, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",31.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,3.0,Sale contract,Full,5.2
Đường số 11,113.0,4.2,10.0,Tây - Nam,Tây - Nam,3.0,3.0,3.0,Have certificate,Basic,7.9
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",37.0,4.5,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,4.6
"Đường Mộc Hoàn, Xã Vân Côn, Hoài Đức, Hà Nội",40.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Basic,2.45
"Đường 3, Phường Tam Bình, Thủ Đức, Hồ Chí Minh.",40.0,4.7,6.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Pending,Full,2.75
"Ngõ 514, Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",35.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Basic,4.9
"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh",68.0,4.085,8.0,Tây - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,9.3
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",115.0,5.0,7.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Sale contract,Full,8.7
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",365.0,5.0,7.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,8.5
"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",70.0,4.0,4.0,Đông - Bắc,Đông - Nam,3.0,3.0,3.0,Have certificate,Basic,6.6
"Ngõ 268, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",62.0,4.0,2.5,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,6.88
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",115.0,5.0,7.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,7.8
"Dự án Haruka Terrace & Haruka Residence, Đường Võ Nguyên Giáp, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",114.0,5.0,7.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,8.4
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",115.0,5.0,7.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,7.5
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",81.9,5.0,5.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,7.7
"Đường 106, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",100.0,4.0,6.0,Đông - Nam,Đông - Nam,2.0,6.0,6.0,Have certificate,Full,7.0
"Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",52.0,4.0,5.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Sale contract,Full,6.5
"Đường 32, Xã Kim Chung, Hoài Đức, Hà Nội",32.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Basic,3.38
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",31.0,3.5,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,6.85
"Đường Số 28, Phường 6, Gò Vấp, Hồ Chí Minh",69.0,4.085,6.0,Tây - Nam,Đông - Nam,5.0,4.0,3.0,Have certificate,Full,7.9
"Đường 185, Phường Phước Long B, Quận 9, Hồ Chí Minh",78.0,5.2,8.0,Tây,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,8.5
"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội",41.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Basic,7.58
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",29.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,3.99
"Đường Nguyễn Khoái, Phường 2, Quận 4, Hồ Chí Minh",35.5,4.279999999999999,4.15,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Sale contract,Full,3.9
"Đường Tôn Thất Thuyết, Phường 4, Quận 4, Hồ Chí Minh",31.0,3.46,5.0,Tây - Nam,Đông - Nam,3.0,2.0,2.0,Have certificate,Full,4.6
"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội",80.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Sale contract,Full,9.8
"Phường 18, Quận 4, Hồ Chí Minh",31.0,4.279999999999999,4.0,Đông - Nam,Đông - Nam,5.0,6.0,4.0,Have certificate,Full,3.5
"Đường Hoàng Hoa Thám, Phường 5, Bình Thạnh, Hồ Chí Minh",64.0,4.0,5.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,8.5
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",46.0,4.3,5.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,5.3
"Lô 26, Đường Lê Hồng Phong, Phường Đông Khê, Ngô Quyền, Hải Phòng",68.0,4.4,6.0,Tây - Nam,Đông - Nam,3.0,3.0,3.0,Sale contract,Basic,8.99
"Đường Hòa Hưng, Phường 12, Quận 10, Hồ Chí Minh",35.0,3.5,5.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Basic,5.75
"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",62.0,5.5,8.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,4.8
"Đường Huỳnh Mẫn Đạt, Phường Hóa An, Biên Hòa, Đồng Nai",61.0,5.6,10.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,2.6
"Đường Nguyễn Thị Tồn, Phường Bửu Hòa, Biên Hòa, Đồng Nai",69.0,4.8,5.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Basic,2.9
"Đường Hoàng Minh Chánh, Phường Hóa An, Biên Hòa, Đồng Nai",62.0,4.0,10.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,2.75
